company_name,position_name,salary,city,work_years,education,advantage,desc,mark
阿里云,Java,20k-40k,杭州,经验不限,本科,"年终奖,餐补,免费班车,补充医疗保险,带薪年假,零食下午茶,定期体检,股票期权,员工旅游,五险一金",https://www.zhipin.com/job_detail/748061c9027d7c061nd409S_ElM~.html,0
深联,Java,12k-20k,深圳,3-5年,本科,,https://www.zhipin.com/job_detail/00e489e6131c04e21XBz2tq-Elc~.html,0
阿里巴巴集团,Java,30k-60k,杭州,3-5年,本科,"节日福利,年终奖,餐补,保险,免费班车,补充医疗保险,带薪年假,定期体检,股票期权,员工旅游,五险一金",https://www.zhipin.com/job_detail/8ecd79020ad233971nd_3t2-Flo~.html,0
蚂蚁金服,Java,26k-48k,杭州,1-3年,本科,"节日福利,年终奖,餐补,免费班车,补充医疗保险,带薪年假,定期体检,股票期权,员工旅游,五险一金",https://www.zhipin.com/job_detail/47dac5c70cd0456a1XJ739i1FFA~.html,0
中信百信银行,Java,30k-50k,北京,1年以内,本科,"节日福利,年终奖,餐补,补充医疗保险,带薪年假,零食下午茶,定期体检,交通补助,通讯补贴,员工旅游,住房补贴",https://www.zhipin.com/job_detail/beacb59045ace1b61HZ52di-E1A~.html,0
北京华宇信息,Java,12k-20k,北京,3-5年,本科,"节日福利,年终奖,餐补,补充医疗保险,带薪年假,零食下午茶,定期体检,股票期权,员工旅游,五险一金",https://www.zhipin.com/job_detail/3a833e1caa4489ea1Xd53Nm8EVo~.html,0
宜车时代/宜买车,Java,25k-50k,北京,3-5年,本科,"六险一金,年终奖,节日福利,带薪年假,定期体检,交通补助,股票期权",https://www.zhipin.com/job_detail/1f1fe4b15dd668521HV409m0GVY~.html,0
阿里巴巴集团,Java,10k-15k,杭州,应届生,本科,"节日福利,年终奖,餐补,保险,免费班车,补充医疗保险,带薪年假,定期体检,股票期权,员工旅游,五险一金",https://www.zhipin.com/job_detail/ab4e6d8f263188fd1Xd42NW0EFM~.html,0
宇信科技,Java,9k-14k,济南,3-5年,本科,"节日福利,餐补,补充医疗保险,定期体检,交通补助,免费班车,五险一金",https://www.zhipin.com/job_detail/932e0d5f835b64351HZ63tm_FVo~.html,0
苏宁云商集团,Java python,15k-30k,南京,3-5年,本科,"年终奖,餐补,带薪年假,定期体检,五险一金",https://www.zhipin.com/job_detail/7ed6cb6236bc4dce1nN52d-_EFs~.html,0
江苏天马网络集团,Java,7k-14k,连云港,1-3年,大专,"节日福利,餐补,员工旅游,内购福利,带薪年假,全勤奖,工龄奖,五险一金",https://www.zhipin.com/job_detail/69125331fb5af12f1nVy2t61E1s~.html,0
武汉软通,Java,8k-16k,武汉,3-5年,大专,,https://www.zhipin.com/job_detail/51754f97fe51dbb51nZ-39W9EVE~.html,0
中软国际,Java,8k-16k,西安,1-3年,本科,"节日福利,年终奖,五险一金,员工旅游,带薪年假,零食下午茶,定期体检,交通补助,全勤奖,加班补助",https://www.zhipin.com/job_detail/ad0f3e829fec98890nV_09i7GQ~~.html,0
软通动力,java,9k-14k,西安,1-3年,本科,"节日福利,年终奖,绩效奖金,带薪年假,零食下午茶,定期体检,免费班车,五险一金",https://www.zhipin.com/job_detail/4fc5754bcd06f9ff1HZ82Nq6EFA~.html,0
VIPKID,Java,15k-30k,北京,5-10年,本科,"节日福利,六险一金,餐补,补充医疗保险,带薪年假,零食下午茶,定期体检,交通补助,通讯补贴,免费班车,五险一金,住房补贴",https://www.zhipin.com/job_detail/4fe7780db23a705d1XZ40966EVQ~.html,0
大脑银行,Java,10k-15k,苏州,3-5年,本科,"员工旅游,节日福利,年终奖,五险一金",https://www.zhipin.com/job_detail/3092e33a29a969191HV909q8EVQ~.html,0
蚂蚁金服,Java,15k-30k,成都,3-5年,本科,"节日福利,年终奖,餐补,免费班车,补充医疗保险,带薪年假,定期体检,股票期权,员工旅游,五险一金",https://www.zhipin.com/job_detail/46610a8346ed43481XJ42t-0E1c~.html,0
万得,Java,15k-30k,南京,3-5年,本科,"节日福利,年终奖,补充医疗保险,带薪年假,定期体检,股票期权,员工旅游,五险一金",https://www.zhipin.com/job_detail/608a82ba5dad53871nV_3Nq7FVI~.html,0
平安租赁,Java,15k-20k,上海,5-10年,本科,"节日福利,年终奖,补充医疗保险,带薪年假,零食下午茶,定期体检,员工旅游,五险一金",https://www.zhipin.com/job_detail/2ac3657264361c181Xd63tW8EVI~.html,0
软通动力,Java,15k-30k,深圳,5-10年,本科,"节日福利,年终奖,绩效奖金,带薪年假,零食下午茶,定期体检,免费班车,五险一金",https://www.zhipin.com/job_detail/637a45d34557f3a41nF-2dy4FVY~.html,0
万达信息,Java,6k-8k,上海,应届生,大专,"年终奖,带薪年假,定期体检,员工旅游,五险一金",https://www.zhipin.com/job_detail/abde897e53229fac1nN43N-0GVo~.html,0
人人网,高级java,15k-20k,武汉,5-10年,本科,"移动互联网,公司氛围好,互联网金融,年度旅游,美女如云,电子商务,扁平管理,领导nice",https://www.zhipin.com/job_detail/9cf21325947fdfcc1ndy09y7F1Q~.html,0
海信网络科技有限公司,Java,10k-11k,贵阳,3-5年,本科,"节日福利,年终奖,餐补,五险一金,零食下午茶,定期体检,交通补助,免费班车,加班补助,住房补贴",https://www.zhipin.com/job_detail/41be0c016ad036871nB83dW5FVQ~.html,0
宇信科技,JAVA,13k-20k,北京,3-5年,本科,"节日福利,年终奖,餐补,免费班车,补充医疗保险,五险一金,带薪年假,定期体检,交通补助,股票期权,通讯补贴,员工旅游,加班补助,住房补贴",https://www.zhipin.com/job_detail/fca3cd2f3c1cbce01Xdz2NS8GVI~.html,0
宇信科技,java,7k-10k,郑州,3-5年,本科,"节日福利,年终奖,餐补,免费班车,补充医疗保险,五险一金,带薪年假,定期体检,交通补助,股票期权,通讯补贴,员工旅游,加班补助,住房补贴",https://www.zhipin.com/job_detail/d3c8aedf0e2df1d71XFz09q4EFM~.html,0
超星集团,Java,4k-7k,太原,1-3年,本科,"年终奖,交通补助,五险一金,带薪年假",https://www.zhipin.com/job_detail/40db8f67b8f3b79f1nd80tW_EVo~.html,0
武汉水象科技有限公司,Java,15k-30k,上海,3-5年,本科,"节日福利,年终奖,福利体检,带薪年假,五险一金,包吃",https://www.zhipin.com/job_detail/4c182a6c1df03cb01X1z2ti6E1Q~.html,0
哈啰出行,Java专家,20k-40k,上海,3-5年,本科,"节日福利,年终奖,餐补,补充医疗保险,五险一金,带薪年假,定期体检,交通补助,全勤奖,加班补助",https://www.zhipin.com/job_detail/abfc1ed491ef22a41XZ82Ny9Elo~.html,0
大汉网络,JAVA,5k-10k,南昌,1-3年,本科,,https://www.zhipin.com/job_detail/2aad34fcccaad5801HV70t-0EVU~.html,0
哈啰出行,Java专家,20k-40k,上海,3-5年,本科,"节日福利,年终奖,餐补,补充医疗保险,五险一金,带薪年假,定期体检,交通补助,全勤奖,加班补助",https://www.zhipin.com/job_detail/abfc1ed491ef22a41XZ82Ny9Elo~.html?ka=search_list_150_blank&lid=1rIyyqooPEq.search,0
微品致远,Java,8k-12k,西安,3-5年,本科,五险一金,https://www.zhipin.com/job_detail/dc144e74746fd0201HZ63N-4ElM~.html,0
阿里云,Java,20k-40k,杭州,经验不限,本科,"年终奖,餐补,免费班车,补充医疗保险,带薪年假,零食下午茶,定期体检,股票期权,员工旅游,五险一金",https://www.zhipin.com/job_detail/748061c9027d7c061nd409S_ElM~.html,0
深联,Java,12k-20k,深圳,3-5年,本科,,https://www.zhipin.com/job_detail/00e489e6131c04e21XBz2tq-Elc~.html,0
阿里巴巴集团,Java,30k-60k,杭州,3-5年,本科,"节日福利,年终奖,餐补,保险,免费班车,补充医疗保险,带薪年假,定期体检,股票期权,员工旅游,五险一金",https://www.zhipin.com/job_detail/8ecd79020ad233971nd_3t2-Flo~.html,0
蚂蚁金服,Java,26k-48k,杭州,1-3年,本科,"节日福利,年终奖,餐补,免费班车,补充医疗保险,带薪年假,定期体检,股票期权,员工旅游,五险一金",https://www.zhipin.com/job_detail/47dac5c70cd0456a1XJ739i1FFA~.html,0
中信百信银行,Java,30k-50k,北京,1年以内,本科,"节日福利,年终奖,餐补,补充医疗保险,带薪年假,零食下午茶,定期体检,交通补助,通讯补贴,员工旅游,住房补贴",https://www.zhipin.com/job_detail/beacb59045ace1b61HZ52di-E1A~.html,0
北京华宇信息,Java,12k-20k,北京,3-5年,本科,"节日福利,年终奖,餐补,补充医疗保险,带薪年假,零食下午茶,定期体检,股票期权,员工旅游,五险一金",https://www.zhipin.com/job_detail/3a833e1caa4489ea1Xd53Nm8EVo~.html,0
宜车时代/宜买车,Java,25k-50k,北京,3-5年,本科,"六险一金,年终奖,节日福利,带薪年假,定期体检,交通补助,股票期权",https://www.zhipin.com/job_detail/1f1fe4b15dd668521HV409m0GVY~.html,0
阿里巴巴集团,Java,10k-15k,杭州,应届生,本科,"节日福利,年终奖,餐补,保险,免费班车,补充医疗保险,带薪年假,定期体检,股票期权,员工旅游,五险一金",https://www.zhipin.com/job_detail/ab4e6d8f263188fd1Xd42NW0EFM~.html,0
宇信科技,Java,9k-14k,济南,3-5年,本科,"节日福利,餐补,补充医疗保险,定期体检,交通补助,免费班车,五险一金",https://www.zhipin.com/job_detail/932e0d5f835b64351HZ63tm_FVo~.html,0
苏宁云商集团,Java python,15k-30k,南京,3-5年,本科,"年终奖,餐补,带薪年假,定期体检,五险一金",https://www.zhipin.com/job_detail/7ed6cb6236bc4dce1nN52d-_EFs~.html,0
江苏天马网络集团,Java,7k-14k,连云港,1-3年,大专,"节日福利,餐补,员工旅游,内购福利,带薪年假,全勤奖,工龄奖,五险一金",https://www.zhipin.com/job_detail/69125331fb5af12f1nVy2t61E1s~.html,0
武汉软通,Java,8k-16k,武汉,3-5年,大专,,https://www.zhipin.com/job_detail/51754f97fe51dbb51nZ-39W9EVE~.html,0
中软国际,Java,8k-16k,西安,1-3年,本科,"节日福利,年终奖,五险一金,员工旅游,带薪年假,零食下午茶,定期体检,交通补助,全勤奖,加班补助",https://www.zhipin.com/job_detail/ad0f3e829fec98890nV_09i7GQ~~.html,0
软通动力,java,9k-14k,西安,1-3年,本科,"节日福利,年终奖,绩效奖金,带薪年假,零食下午茶,定期体检,免费班车,五险一金",https://www.zhipin.com/job_detail/4fc5754bcd06f9ff1HZ82Nq6EFA~.html,0
VIPKID,Java,15k-30k,北京,5-10年,本科,"节日福利,六险一金,餐补,补充医疗保险,带薪年假,零食下午茶,定期体检,交通补助,通讯补贴,免费班车,五险一金,住房补贴",https://www.zhipin.com/job_detail/4fe7780db23a705d1XZ40966EVQ~.html,0
大脑银行,Java,10k-15k,苏州,3-5年,本科,"员工旅游,节日福利,年终奖,五险一金",https://www.zhipin.com/job_detail/3092e33a29a969191HV909q8EVQ~.html,0
蚂蚁金服,Java,15k-30k,成都,3-5年,本科,"节日福利,年终奖,餐补,免费班车,补充医疗保险,带薪年假,定期体检,股票期权,员工旅游,五险一金",https://www.zhipin.com/job_detail/46610a8346ed43481XJ42t-0E1c~.html,0
万得,Java,15k-30k,南京,3-5年,本科,"节日福利,年终奖,补充医疗保险,带薪年假,定期体检,股票期权,员工旅游,五险一金",https://www.zhipin.com/job_detail/608a82ba5dad53871nV_3Nq7FVI~.html,0
平安租赁,Java,15k-20k,上海,5-10年,本科,"节日福利,年终奖,补充医疗保险,带薪年假,零食下午茶,定期体检,员工旅游,五险一金",https://www.zhipin.com/job_detail/2ac3657264361c181Xd63tW8EVI~.html,0
软通动力,Java,15k-30k,深圳,5-10年,本科,"节日福利,年终奖,绩效奖金,带薪年假,零食下午茶,定期体检,免费班车,五险一金",https://www.zhipin.com/job_detail/637a45d34557f3a41nF-2dy4FVY~.html,0
万达信息,Java,6k-8k,上海,应届生,大专,"年终奖,带薪年假,定期体检,员工旅游,五险一金",https://www.zhipin.com/job_detail/abde897e53229fac1nN43N-0GVo~.html,0
人人网,高级java,15k-20k,武汉,5-10年,本科,"移动互联网,公司氛围好,互联网金融,年度旅游,美女如云,电子商务,扁平管理,领导nice",https://www.zhipin.com/job_detail/9cf21325947fdfcc1ndy09y7F1Q~.html,0
海信网络科技有限公司,Java,10k-11k,贵阳,3-5年,本科,"节日福利,年终奖,餐补,五险一金,零食下午茶,定期体检,交通补助,免费班车,加班补助,住房补贴",https://www.zhipin.com/job_detail/41be0c016ad036871nB83dW5FVQ~.html,0
宇信科技,JAVA,13k-20k,北京,3-5年,本科,"节日福利,年终奖,餐补,免费班车,补充医疗保险,五险一金,带薪年假,定期体检,交通补助,股票期权,通讯补贴,员工旅游,加班补助,住房补贴",https://www.zhipin.com/job_detail/fca3cd2f3c1cbce01Xdz2NS8GVI~.html,0
宇信科技,java,7k-10k,郑州,3-5年,本科,"节日福利,年终奖,餐补,免费班车,补充医疗保险,五险一金,带薪年假,定期体检,交通补助,股票期权,通讯补贴,员工旅游,加班补助,住房补贴",https://www.zhipin.com/job_detail/d3c8aedf0e2df1d71XFz09q4EFM~.html,0
超星集团,Java,4k-7k,太原,1-3年,本科,"年终奖,交通补助,五险一金,带薪年假",https://www.zhipin.com/job_detail/40db8f67b8f3b79f1nd80tW_EVo~.html,0
武汉水象科技有限公司,Java,15k-30k,上海,3-5年,本科,"节日福利,年终奖,福利体检,带薪年假,五险一金,包吃",https://www.zhipin.com/job_detail/4c182a6c1df03cb01X1z2ti6E1Q~.html,0
哈啰出行,Java专家,20k-40k,上海,3-5年,本科,"节日福利,年终奖,餐补,补充医疗保险,五险一金,带薪年假,定期体检,交通补助,全勤奖,加班补助",https://www.zhipin.com/job_detail/abfc1ed491ef22a41XZ82Ny9Elo~.html,0
浩鲸科技,Java,10k-15k,西安,5-10年,本科,"节日福利,餐补,补充医疗保险,交通补助,免费班车,五险一金",https://www.zhipin.com/job_detail/1f7f9200451b989c1XN929-_GFA~.html,0
鼎驰科技,Java,8k-16k,上海,1-3年,本科,"节日福利,年终奖,带薪年假,员工旅游,五险一金",https://www.zhipin.com/job_detail/8cdaf575d651380503N82dW1FQ~~.html,0
达达-京东到家,Java,15k-30k,北京,5-10年,本科,"节日福利,年终奖,免费班车,带薪年假,零食下午茶,定期体检,通讯补贴,员工旅游,五险一金",https://www.zhipin.com/job_detail/db6dec919cf957291nx_29u4EFY~.html,0
ARSMO,Java,8k-16k,南京,3-5年,本科,,https://www.zhipin.com/job_detail/98bc6fc69604e5171nB62tu8E1c~.html,0
天阳科技,Java,11k-16k,厦门,经验不限,大专,"节日福利,年终奖,餐补,带薪年假,定期体检,通讯补贴,员工旅游,五险一金",https://www.zhipin.com/job_detail/075c0751a1457e981HR42N-7ElI~.html,0
东华博雅,Java,13k-23k,北京,5-10年,大专,,https://www.zhipin.com/job_detail/b366bfce983521c81XVz0tW7FFs~.html,0
苏宁易购,Java,15k-30k,南京,5-10年,本科,"节日福利,年终奖,餐补,五险一金,带薪年假,交通补助,通讯补贴,加班补助",https://www.zhipin.com/job_detail/d0142669f74904e91nx52dW0F1c~.html,0
Boss直聘,Java,15k-30k,北京,1-3年,本科,"节日福利,年终奖,餐补,补充医疗保险,五险一金,带薪年假,定期体检,交通补助,股票期权,五险,员工旅游,加班补助,住房补贴",https://www.zhipin.com/job_detail/0f9b8fd05f8e79b81nx82du7F1Q~.html,0
软通动力,java（银行项目）,13k-17k,北京,3-5年,本科,"节日福利,年终奖,绩效奖金,带薪年假,零食下午茶,定期体检,免费班车,五险一金",https://www.zhipin.com/job_detail/eb431f5b40bdb3151Hd-3tW0E1U~.html,0
国通合众,Java,10k-15k,北京,经验不限,本科,"地铁周边,公司氛围好,互联网金融",https://www.zhipin.com/job_detail/c151b0a5d909577d1XF_2d24.html,0
苏宁,Java,15k-30k,南京,5-10年,本科,"节日福利,年终奖,餐补,带薪年假,定期体检,交通补助,通讯补贴,免费班车,五险一金",https://www.zhipin.com/job_detail/1fbd5c31f90bf2e61XN82di_EFY~.html,0
武汉佰钧成,南京高级java,12k-24k,南京,3-5年,本科,"节日福利,补充医疗保险,带薪年假,零食下午茶,定期体检,五险一金",https://www.zhipin.com/job_detail/cce8fb772ec56c9a1HR90ti_FFs~.html,0
中软国际,Java,10k-15k,深圳,1-3年,本科,"节日福利,年终奖,五险一金,员工旅游,带薪年假,零食下午茶,定期体检,交通补助,全勤奖,加班补助",https://www.zhipin.com/job_detail/8e0e810f80e3f8a61Xxz3di1FVY~.html,0
微品致远,Java,16k-32k,深圳,3-5年,本科,五险一金,https://www.zhipin.com/job_detail/9d13e925259d68ed1XF539m8GFo~.html,0
Suning,Java,10k-20k,南京,3-5年,大专,"节日福利,年终奖,餐补,带薪年假,定期体检,交通补助,通讯补贴,五险一金",https://www.zhipin.com/job_detail/516b89f1e8a457c11HR42d61FFY~.html,0
泛微网络,Java,10k-15k,成都,3-5年,本科,"节日福利,年终奖,餐补,免费班车,补充医疗保险,五险一金,住房补贴,员工旅游,带薪年假,零食下午茶,定期体检,交通补助,股票期权,通讯补贴,全勤奖,加班补助,包吃",https://www.zhipin.com/job_detail/1d288a24f71a94c11n190924FFA~.html,0
中科院自动化所,Java,13k-26k,北京,经验不限,硕士,"节日福利,年终奖,餐补,补充医疗保险,五险一金,带薪年假,定期体检,交通补助,通讯补贴,全勤奖,加班补助",https://www.zhipin.com/job_detail/6d2d59e2047a14840X1-3N65Fw~~.html,0
SAP Labs,Java,35k-50k,上海,5-10年,本科,,https://www.zhipin.com/job_detail/edb82ed2c410561e1Hd909i-FlA~.html,0
思佰益,JAVA SE,7k-14k,大连,3-5年,大专,,https://www.zhipin.com/job_detail/3eca55a94791dc431XV62Nq0E1Q~.html,0
实创装饰,Java,15k-20k,北京,5-10年,大专,"员工旅游,定期体检,五险一金,带薪年假",https://www.zhipin.com/job_detail/24b3cb7d60598f1b1XJ_2dq6FlM~.html,0
思佰益,Java SE,7k-14k,大连,3-5年,大专,"公司氛围好,互联网金融,带薪年假,美女如云,扁平管理,地铁周边,领导nice",https://www.zhipin.com/job_detail/54517cb0ca44a1791nd92d60E1Q~.html,0
纬创软件,Java后端,7k-12k,大连,3-5年,本科,"节日福利,年终奖,补充医疗保险,五险一金,员工旅游,带薪年假,零食下午茶,定期体检,交通补助,全勤奖,加班补助",https://www.zhipin.com/job_detail/b167b83a05af3fb61Hd63NW8FFs~.html,0
蚂蚁金服,Java,25k-50k,上海,经验不限,本科,"节日福利,年终奖,餐补,免费班车,补充医疗保险,带薪年假,定期体检,股票期权,员工旅游,五险一金",https://www.zhipin.com/job_detail/cbd763ae1ca7f7141HZ82NS-FFc~.html,0
